ntdid,4 Digit NTDID,name,reporter,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,veh_avai,Vehicles in Operation,vmt,vmt_rev,Deadhead Miles,Scheduled Revenue Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Charter service hours,School bus hours,Trains in operation,Total actual miles,Total actual revenue miles,Deadhead Miles,Total actual hours,Total actual revenue hours,Deadhead hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service,pmt,Days of service operated,Days not operated due to strikes,Strike Comment,Days not operated due to officially declared emergencies,Emergency Comment,BRT Non-Statutory Mixed Traffic,Mixed Traffic Right of Way (ROW)
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Weekday,5:30:00 AM,8:55:00 PM,,,27,3550,2949,601,,195,171,24,,,,,,,,,,516,,,5259,253,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Saturday,6:45:00 AM,8:25:00 PM,,,10,1183,1044,139,,65,58,7,,,,,,,,,,125,,,1239,54,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Average Typical Sunday,7:45:00 AM,5:55:00 PM,,,6,679,592,87,,35,31,4,,,,,,,,,,71,,,655,38,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,DR,PT,Annual Total,,,27,34,,987891,825050,162841,,54168,47531,6637,,,,,,,,,,140042,81364,34920,1422391,,,,,,0,0
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:00:00 AM,10:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - Midday,10:30:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,2:00:00 PM,6:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Weekday,4:40:00 AM,10:15:00 PM,,,33,8077,7302,775,7311,444,418,26,,,,,,,,,,6020,,,39132,253,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Saturday,5:52:00 AM,9:06:00 PM,,,25,5668,5172,496,5170,325,307,18,,,,,,,,,,3222,,,16658,54,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Average Typical Sunday,6:52:00 AM,7:21:00 PM,,,24,3962,3471,491,3473,225,208,17,,,,,,,,,,1543,,,9366,38,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,MB,PT,Annual Total,,,34,49,,2500324,2258442,241882,2260808,138506,130341,8165,,,,,,,,,,1755780,,,11155949,,,,,,0,581
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Typical Weekday,4:00:00 AM,9:00:00 PM,,,118,12722,12722,0,,259,259,0,,,,,,,,,,1536,,,73731,259,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Typical Saturday,6:00:00 AM,7:00:00 PM,,,14,1383,1383,0,,29,29,0,,,,,,,,,,162,,,7252,50,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Average Typical Sunday,6:00:00 AM,7:00:00 PM,,,13,1209,1209,0,,26,26,0,,,,,,,,,,152,,,6530,51,,,,,,
90148,9148,Victor Valley Transit Authority,Full Reporter: Operating,VP,PT,Annual Total,,,152,155,,3425706,3425706,0,,69800,69800,0,,,,,,,,,,413666,,,19792055,,,,,,0,0
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Weekday - AM Peak,5:15:00 AM,8:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Weekday - PM Peak,5:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Typical Weekday,5:15:00 AM,6:45:00 PM,,,13,1744,1527,217,1535,52,36,16,,,,,,,,,,848,,,43799,250,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Typical Saturday,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Average Typical Sunday,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,CB,PT,Annual Total,,,13,15,,427072,381838,45234,383773,13087,8984,4103,,,,,,,,,,212000,,,10949800,,,,,,0,276
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Typical Weekday,6:30:00 AM,7:00:00 PM,,,2,48106,42334,5772,,5879,5080,799,,,,,,,,,,235,,,422,250,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Typical Saturday,9:00:00 AM,5:00:00 PM,,,2,3527,3133,394,,450,389,61,,,,,,,,,,20,,,35,52,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,DR,PT,Annual Total,,,2,3,,51633,45467,6166,,6329,5469,860,,,,,,,,,,13263,13263,,23741,,,,,,0,0
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,9:00:00 AM,10:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,1:00:00 PM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Typical Weekday,5:40:00 AM,8:00:00 PM,,,10,195331,190305,5026,177095,13191,12506,685,,,,,,,,,,351,,,2386,250,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Typical Saturday,9:00:00 AM,5:00:00 PM,,,10,19892,19240,652,18096,1859,1408,451,,,,,,,,,,351,,,2386,52,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Average Typical Sunday,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
90149,9149,City of Lompoc - Lompoc Transit,Full Reporter: Operating,MB,PT,Annual Total,,,10,13,,215223,209545,5678,195191,15050,13914,1136,,,,,,,,,,98120,,,667216,,,,,,0,121
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Weekday - AM Peak,3:58:00 AM,8:30:00 AM,,,173,,,,,,,,,,36,,,,,,,,,,,,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Weekday - Midday,8:30:00 AM,3:30:00 PM,,,117,,,,,,,,,,24,,,,,,,,,,,,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Weekday - PM Peak,3:30:00 PM,6:55:00 PM,,,178,,,,,,,,,,36,,,,,,,,,,,,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Weekday - Other,,,,,37,,,,,,,,,,8,,,,,,,,,,,,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Typical Weekday,3:58:00 AM,11:00:00 PM,,,184,47005,45847,1158,46115,1325,1184,141,,,37,9669,9397,272,276,243,33,48088,,,1492053,255,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Typical Saturday,6:15:00 AM,11:30:00 PM,,,62,15641,15586,55,15841,423,417,6,,,12,3160,3142,18,86,84,2,12870,,,656370,52,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Average Typical Sunday,6:20:00 AM,9:00:00 PM,,,56,13754,13711,43,13897,367,363,4,,,11,2776,2761,15,74,73,1,9572,,,507304,52,,,,,,
90151,9151,Southern California Regional Rail Authority dba: Metrolink,Full Reporter: Operating,CR,PT,Annual Total,,,185,274,,13514748,13214358,300390,13305661,379039,342438,36601,,,,2774110,2703204,70906,78658,70170,8488,13429362,,,440984546,,,,,,0,0
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Weekday - AM Peak,5:00:00 AM,9:00:00 AM,,,70,,,,,,,,,,13,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,46,,,,,,,,,,11,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Weekday - PM Peak,3:00:00 PM,7:00:00 PM,,,70,,,,,,,,,,13,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Weekday - Other,,,,,24,,,,,,,,,,7,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Typical Weekday,4:30:00 AM,2:41:00 AM,,,70,21391,20638,753,20769,1005,927,78,,,13,4177,4035,142,202,187,15,159362,,,800650,255,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Typical Saturday,4:30:00 AM,2:41:00 AM,,,48,18251,17733,518,17768,864,825,39,,,12,4140,4023,117,198,189,9,108188,,,540307,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Average Typical Sunday,4:30:00 AM,1:23:00 AM,,,48,15600,15213,387,15258,738,701,37,,,12,3655,3565,90,174,166,8,70720,,,382380,58,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,HR,DO,Annual Total,,,70,104,,7308484,7067079,241405,7105067,344049,320005,24044,,,,1492509,1444892,47617,71929,67119,4810,50364804,,,254439683,,,,,,0,0
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Weekday - AM Peak,5:00:00 AM,9:00:00 AM,,,144,,,,,,,,,,59,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Weekday - Midday,9:00:00 AM,3:00:00 PM,,,107,,,,,,,,,,43,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Weekday - PM Peak,3:00:00 PM,7:00:00 PM,,,141,,,,,,,,,,58,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Weekday - Other,,,,,94,,,,,,,,,,40,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Typical Weekday,3:36:00 AM,3:25:00 AM,,,144,41253,39921,1332,40381,2079,1949,130,,,59,18019,17471,548,896,839,57,199151,,,1293700,255,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Typical Saturday,3:36:00 AM,3:25:00 AM,,,101,35833,34765,1068,35152,1877,1777,100,,,42,15975,15475,500,819,772,47,133915,,,857256,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Average Typical Sunday,3:36:00 AM,3:53:00 AM,,,101,33367,32341,1026,32686,1749,1654,95,,,42,14845,14409,436,763,720,43,102717,,,660440,58,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,LR,DO,Annual Total,,,144,171,,14318061,13863381,454680,14020854,729126,685288,43838,,,,6286449,6095560,190889,315255,295869,19386,63704768,,,412776365,,,,,,0,0
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Weekday - AM Peak,6:00:00 AM,9:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Weekday - Midday,9:30:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Weekday - PM Peak,2:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Typical Weekday,3:02:00 AM,6:16:00 AM,,,1725,256437,210171,46266,212517,21784,19669,2115,,,,,,,,,,1054958,,,4261170,255,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Typical Saturday,3:01:00 AM,6:16:00 AM,,,984,164833,145215,19618,146658,14379,13551,828,,,,,,,,,,703834,,,2829482,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Average Typical Sunday,3:02:00 AM,6:16:00 AM,,,758,135476,120541,14935,121700,11379,10765,614,,,,,,,,,,524632,,,2170739,58,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,DO,Annual Total,,,1751,2202,,81820481,68136079,13684402,68876623,6962634,6344735,617899,0,0,,,,,,,,336042385,,,1359634195,,,,,,0,3021
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,6:00:00 AM,9:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Weekday - Midday,9:30:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,2:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Typical Weekday,3:45:00 AM,11:59:00 PM,,,120,21591,17286,4305,17315,1643,1482,161,,,,,,,,,,52974,,,251425,255,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Typical Saturday,4:10:00 AM,11:59:00 PM,,,64,12774,11045,1729,11060,995,929,66,,,,,,,,,,30699,,,147182,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Average Typical Sunday,4:40:00 AM,11:59:00 PM,,,54,10551,9127,1424,9138,801,747,54,,,,,,,,,,22504,,,108925,58,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,MB,PT,Annual Total,,,120,164,,6781982,5511629,1270353,5516698,517216,471052,46164,,,,,,,,,,16546802,,,78084372,,,,,,0,516
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Weekday - AM Peak,6:00:00 AM,9:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Weekday - Midday,9:30:00 AM,2:00:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Weekday - PM Peak,2:00:00 PM,6:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Typical Weekday,3:41:00 AM,4:01:00 AM,,,33,6615,6317,298,6357,429,409,20,,,,,,,,,,28738,,,181167,255,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Typical Saturday,3:41:00 AM,4:01:00 AM,,,13,3994,3815,179,3832,257,248,9,,,,,,,,,,17427,,,109712,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Average Typical Sunday,3:41:00 AM,4:01:00 AM,,,13,3669,3592,77,3614,242,237,5,,,,,,,,,,13405,,,84557,58,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,RB,DO,Annual Total,,,33,44,,2107340,2017493,89847,2029878,136866,130992,5874,0,,,,,,,,,9011954,,,56806966,,,,,,4,0
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Typical Weekday,,,,,1208,114302,114302,0,,2577,2577,0,,,,,,,,,,14810,,,666042,261,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Typical Saturday,,,,,137,13539,13539,0,,268,268,0,,,,,,,,,,1306,,,56196,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Average Typical Sunday,,,,,99,9960,9960,0,,194,194,0,,,,,,,,,,970,,,44796,52,,,,,,
90154,9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,Full Reporter: Operating,VP,PT,Annual Total,,,1339,1422,,31054693,31054693,0,,696534,696534,0,,,,,,,,,,3983621,,,177435233,,,,,,0,0
90155,9155,City of Vacaville,Small Systems Reporter,DR,PT,Annual Total,,,3,0,,,55257,,,,5290,,,,,,,,,,,12178,,0,,,,,,,0,0
90155,9155,City of Vacaville,Small Systems Reporter,MB,PT,Annual Total,,,12,0,,,517361,,,,37249,,,,,,,,,,,511198,,,,,,,,,0,0
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Weekday - AM Peak,7:30:00 AM,8:30:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Weekday - Midday,12:00:00 PM,1:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Weekday - PM Peak,3:00:00 PM,5:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Typical Weekday,6:39:00 AM,9:14:00 PM,,,10,366587,343613,22974,1360,29238,27791,1447,,,,,,,,,,4056,,,0,251,0,,0,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Typical Saturday,8:04:00 AM,5:55:00 PM,,,6,32357,30243,2114,600,3024,2851,173,,,,,,,,,,1390,,,0,52,0,,0,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Average Typical Sunday,8:09:00 AM,5:44:00 PM,,,4,27501,26036,1465,445,2466,2341,125,,,,,,,,,,887,,,0,59,0,,0,,,
90156,9156,City of San Luis Obispo,Full Reporter: Operating,MB,PT,Annual Total,,,10,16,,426445,399892,26553,397000,34727,32983,1744,0,0,,,,,,,,1142749,,,3199892,,,,,,0,38
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Typical Weekday,12:00:00 AM,12:00:00 AM,,,707,129936,109717,20219,,7983,6563,1420,,,,,,,,,,11895,,,154976,261,0,,0,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Typical Saturday,12:00:00 AM,12:00:00 AM,,,530,77586,64554,13032,,4418,3564,854,,,,,,,,,,6125,,,86983,52,0,,0,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Average Typical Sunday,12:00:00 AM,12:00:00 AM,,,460,76657,64096,12561,,4231,3437,794,,,,,,,,,,6315,,,86368,52,0,,0,,,
90157,9157,Access Services  ,Full Reporter: Operating,DR,PT,Annual Total,,,709,810,,41933769,35325903,6607866,,2533385,2076977,456408,0,0,,,,,,,,3751555,3751555,,49462904,,,,,,0,0
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - AM Peak,5:00:00 AM,9:40:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - Midday,9:40:00 AM,3:30:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90159,9159,Western Contra Costa Transit Authority,Full Reporter: Operating,CB,PT,Average Weekday - PM Peak,3:30:00 PM,8:33:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
