ntdid,name,ssw,mode,servicetype,time,Time Service Begins,Time Service Ends,veh_oper,vmt,vmt_rev,Deadhead Miles,Scheduled Vehicle Revenue Miles,Actual Vehicle Hours,Vehicle Revenue Hours,Deadhead Hours,Charter Service Hours,School Bus Hours,Train Cars in Operation,Actual Miles,Revenue Miles,Deadhead Miles,Actual Hours,Revenue Hours,Deadhead Hours,Unlinked Passenger Trips,ADA Trips,Sponsored Service Trips,pmt,Days of Service Operated,Days not operated due to strikes,Strike description,Days not operated due to officially declared emergencies,Emergency description
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Weekday - Midday,930,1400,1223,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Weekday - Other,,,1364,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,DO,Average Weekday - PM Peak,1400,1830,1721,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Annual Total,,,,6891063,5545503,1345560,5557654,506520,460579,45941,,,,,,,,,,13938560,,,52176676,365,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Typical Saturday,410,2400,64,12736,10928,1808,10949,956,895,61,,,,,,,,,,26102,,,99449,52,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Typical Sunday,440,2400,54,10752,9195,1557,9211,785,731,54,,,,,,,,,,19283,,,74047,58,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Typical Weekday,345,2400,120,21981,17427,4554,17467,1613,1457,156,,,,,,,,,,44952,,,160928,255,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Weekday - AM Peak,600,930,120,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Weekday - Midday,930,1400,78,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Weekday - Other,,,106,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,MB,PT,Average Weekday - PM Peak,1400,1830,118,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Annual Total,,,,2005007,1915256,89751,1929263,123512,116638,6874,,,,,,,,,,9118437,,,57728945,365,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Typical Saturday,343,146,12,3676,3592,84,3615,225,218,7,,,,,,,,,,17752,,,110568,52,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Typical Sunday,343,146,13,3505,3434,71,3454,215,209,6,,,,,,,,,,13526,,,85117,59,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Typical Weekday,344,146,32,6327,6007,320,6053,390,366,24,,,,,,,,,,29123,,,184872,254,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Weekday - AM Peak,600,930,32,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Weekday - Midday,930,1400,12,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Weekday - Other,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,RB,DO,Average Weekday - PM Peak,1400,1830,32,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Annual Total,,,,28800708,28800708,0,,635521,635521,0,,,,,,,,,,3626621,,,163339258,365,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Typical Saturday,,,116,11394,11394,0,,223,223,0,,,,,,,,,,1068,,,52106,52,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Typical Sunday,,,83,8352,8352,0,,161,161,0,,,,,,,,,,782,,,37432,53,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Typical Weekday,,,1125,106791,106791,0,,2367,2367,0,,,,,,,,,,13575,,,605746,260,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9154,Los Angeles County Metropolitan Transportation Authority dba: Metro,N,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Annual Total,,,,,54145,,,,5357,,,,,,,,,,,13001,,0,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Annual Total,,,,,522699,,,,37119,,,,,,,,,,,508247,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9155,City of Vacaville,Y,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9156,City of San Luis Obispo,N,MB,PT,Annual Total,,,,421278,393831,27447,397000,34357,32586,1771,0,0,,,,,,,,1109559,,,3146966,354,0,,0,
9156,City of San Luis Obispo,N,MB,PT,Average Typical Saturday,803,1817,5,627,588,39,596,56,53,3,,,,,,,,,,1283,,,2801,51,0,,0,
9156,City of San Luis Obispo,N,MB,PT,Average Typical Sunday,803,1817,4,473,420,53,444,38,36,2,,,,,,,,,,794,,,1502,50,0,,0,
9156,City of San Luis Obispo,N,MB,PT,Average Typical Weekday,603,2230,10,1407,1342,65,1360,117,113,4,,,,,,,,,,3979,,,11645,253,0,,0,
9156,City of San Luis Obispo,N,MB,PT,Average Weekday - AM Peak,730,900,9,,,,,,,,,,,,,,,,,,,,,,,,,
9156,City of San Luis Obispo,N,MB,PT,Average Weekday - Midday,900,1500,10,,,,,,,,,,,,,,,,,,,,,,,,,
9156,City of San Luis Obispo,N,MB,PT,Average Weekday - Other,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
9156,City of San Luis Obispo,N,MB,PT,Average Weekday - PM Peak,1500,1830,10,,,,,,,,,,,,,,,,,,,,,,,,,
9157,Access Services  ,N,DR,PT,Annual Total,,,,39219810,32931768,6288042,,2363004,1913708,449296,0,0,,,,,,,,3481204,3481204,,45491012,365,,,,
9157,Access Services  ,N,DR,PT,Average Typical Saturday,0,2400,506,71969,59816,12153,,4132,3256,876,,,,,,,,,,5704,,,80503,52,,,,
9157,Access Services  ,N,DR,PT,Average Typical Sunday,0,2400,438,72495,60383,12112,,4010,3201,809,,,,,,,,,,5864,,,80631,53,,,,
9157,Access Services  ,N,DR,PT,Average Typical Weekday,0,2400,674,121674,102388,19286,,7445,6057,1388,,,,,,,,,,11053,,,142429,260,,,,
9157,Access Services  ,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,Access Services  ,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,Access Services  ,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157,Access Services  ,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Annual Total,,,,389290,360392,28898,360524,13159,11908,1251,,,,,,,,,,201435,,,4794153,252,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Typical Weekday,500,2033,6,1544,1440,104,1442,53,48,5,,,,,,,,,,799,,,19024,252,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Weekday - AM Peak,500,940,6,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Weekday - Midday,940,1530,6,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,CB,PT,Average Weekday - PM Peak,1530,2033,6,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Annual Total,,,,225541,204463,21078,,15365,14017,1348,,,,,,,,,,42881,38539,,285235,306,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Typical Saturday,900,1900,4,300,269,31,,25,23,2,,,,,,,,,,55,,,245,56,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Typical Weekday,600,2000,9,835,758,77,,56,51,5,,,,,,,,,,159,,,1086,250,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Annual Total,,,,1215063,1133412,81651,1133889,71179,66542,4637,,,,,,,,,,1080522,,,6725539,365,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Typical Saturday,600,2258,4,914,897,17,898,56,55,1,,,,,,,,,,987,,,6514,56,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Typical Sunday,720,2118,2,489,478,11,478,27,27,0,,,,,,,,,,498,,,3488,59,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Typical Weekday,434,32,30,4541,4220,321,4222,266,248,18,,,,,,,,,,3984,,,24620,250,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Weekday - AM Peak,530,830,30,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Weekday - Midday,830,1530,30,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Weekday - Other,,,4,,,,,,,,,,,,,,,,,,,,,,,,,
9159,Western Contra Costa Transit Authority,N,MB,PT,Average Weekday - PM Peak,1530,2000,30,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Annual Total,,,,,87591,,,,11080,,,,,,,,,,,19959,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Annual Total,,,,,470779,,,,39634,,,,,,,,,,,496071,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9161,City of Union City Transit Division,Y,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Annual Total,,,,971111,799424,171687,,71788,67475,4313,0,0,,,,,,,,128999,103199,0,736584,365,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Typical Saturday,600,200,9,1510,1243,267,,112,105,7,,,,,,,,,,140,,,800,52,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Typical Sunday,700,200,6,734,603,131,,54,51,3,,,,,,,,,,72,,,418,64,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Typical Weekday,300,100,21,3396,2796,600,,251,236,15,,,,,,,,,,470,,,2684,249,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Annual Total,,,,2416701,2064735,351966,2070119,172000,154578,17422,0,0,,,,,,,,2740834,,,19027925,365,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Typical Saturday,522,149,10,2516,2352,164,2362,185,178,7,,,,,,,,,,3232,,,24692,52,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Typical Sunday,624,149,10,2423,2252,171,2258,177,169,8,,,,,,,,,,2788,,,22098,64,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Typical Weekday,314,114,46,8536,7222,1314,7240,607,540,67,,,,,,,,,,9616,,,65581,249,0,,0,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Weekday - AM Peak,314,900,46,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Weekday - Midday,900,1400,27,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Weekday - Other,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
9162,The Eastern Contra Costa Transit Authority,N,MB,PT,Average Weekday - PM Peak,1400,2000,45,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Annual Total,,,,,242740,,,,18410,,,,,,,,,,,80770,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Annual Total,,,,,29643,,,,2086,,,,,,,,,,,13030,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163,Camarillo Area Transit,Y,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Annual Total,,,,1820818,1580571,240247,1580571,64844,58336,6508,0,0,,,,,,,,843806,,,9717254,359,0,,0,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Typical Saturday,700,1940,10,2894,2516,378,2516,110,99,11,,,,,,,,,,945,,,7927,52,0,,0,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Typical Sunday,700,1940,10,1297,1086,211,1086,46,41,5,,,,,,,,,,584,,,7713,53,0,,0,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Typical Weekday,435,2240,29,6305,5481,824,5481,223,201,22,,,,,,,,,,3007,,,35161,254,0,,0,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Weekday - AM Peak,600,830,29,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Weekday - Midday,830,1600,15,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Weekday - Other,,,12,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,CB,PT,Average Weekday - PM Peak,1600,1900,28,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Annual Total,,,,433417,380263,53154,,33596,32066,1530,0,0,,,,,,,,209299,,,854113,359,0,,0,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Typical Saturday,700,1800,5,697,639,58,,51,50,1,,,,,,,,,,288,,,1336,52,0,,0,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Typical Sunday,700,1800,5,666,609,57,,52,51,1,,,,,,,,,,290,,,1059,53,0,,0,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Typical Weekday,600,2000,13,1424,1239,185,,114,105,9,,,,,,,,,,704,,,2907,254,0,,0,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9164,Ventura Intercity Service Transit Authority,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Annual Total,,,,,560856,,,,36629,,,,,,,,,,,84993,,0,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Annual Total,,,,,211216,,,,15153,,,,,,,,,,,153777,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9165,Thousand Oaks Transit,Y,MB,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DR,PT,Annual Total,,,,3456044,2964425,491619,,338365,292777,45588,,,,,,,,,,997807,124237,,3608701,345,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Typical Saturday,0,2400,61,3393,2821,572,,326,278,48,,,,,,,,,,858,,,2935,49,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Typical Sunday,0,2400,58,2893,2383,510,,302,254,48,,,,,,,,,,911,,,2675,52,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Typical Weekday,0,2400,191,12459,10704,1755,,1224,1061,163,,,,,,,,,,3610,,,13652,244,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Annual Total,,,86,1074911,1074911,0,,63475,63475,0,,,,,,,,,,434643,45060,,1370821,343,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,MB,PT,Annual Total,,,,6023067,5457006,566061,5459587,533012,494009,39003,,,,,,,,,,10919829,,,26181852,354,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Typical Saturday,630,2000,102,10075,9173,902,9240,920,856,64,,,,,,,,,,15655,,,37535,50,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Typical Sunday,900,2000,31,2451,2207,244,2215,243,226,17,,,,,,,,,,4290,,,10286,54,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Typical Weekday,500,2000,183,21211,19216,1995,19248,1872,1734,138,,,,,,,,,,39012,,,93537,250,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Weekday - AM Peak,500,900,183,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Weekday - Midday,900,1400,118,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9166,LACMTA - Small Operators,N,MB,PT,Average Weekday - PM Peak,1400,2000,172,,,,,,,,,,,,,,,,,,,,,,,,,
